# Gene Family	ExtractionBlank_S77_R1_cat_kneaddata_Abundance-RPKs	Serife-CON1_S49_R1_cat_kneaddata_Abundance-RPKs	Serife-CON2_S50_R1_cat_kneaddata_Abundance-RPKs	Serife-CON3_S51_R1_cat_kneaddata_Abundance-RPKs	Serife-CON4_S52_R1_cat_kneaddata_Abundance-RPKs	Serife-CON5_S53_R1_cat_kneaddata_Abundance-RPKs	Serife-CON6_S54_R1_cat_kneaddata_Abundance-RPKs	Serife-KD1_S69_R1_cat_kneaddata_Abundance-RPKs	Serife-KD2_S70_R1_cat_kneaddata_Abundance-RPKs	Serife-KD3_S71_R1_cat_kneaddata_Abundance-RPKs	Serife-KD4_S72_R1_cat_kneaddata_Abundance-RPKs	Serife-KD5_S73_R1_cat_kneaddata_Abundance-RPKs	Serife-KD6_S74_R1_cat_kneaddata_Abundance-RPKs	Serife-KD7_S75_R1_cat_kneaddata_Abundance-RPKs	Serife-KD8_S76_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD1_S61_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD2_S62_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD3_S63_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD4_S64_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD5_S65_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD6_S66_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD7_S67_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD8_S68_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP1_S55_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP2_S56_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP3_S57_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP4_S58_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP5_S59_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP6_S60_R1_cat_kneaddata_Abundance-RPKs
K09013	0.0	6.337926	2.264701	9.9054108	6.351539999999999	8.584793	4.885949999999999	11.164969000000001	14.852820000000001	13.124869	24.309028	18.535884	14.945264000000002	18.464033000000004	16.872415000000004	3.39118	3.560233	3.811393	3.420167	2.73682	6.5295060000000005	2.9639889999999998	3.437186	5.46997	3.08818	7.978423	4.966676	4.410048	9.472904
K09014	0.0	4.947687	3.40115	7.63409	3.554705	7.306577999999999	3.268684	37.703739	57.442546	33.06473	21.248564400000003	50.3463554	36.722177	49.812090399999995	58.5885441	3.2028694	2.4151019999999996	3.3793629999999997	3.3832599999999995	13.20113	2.7756040000000004	2.291519	2.38143	5.850864	0.0	1.018206	3.2775190000000003	2.3004909999999996	7.569040600000001
K09015	0.0	0.0	0.0	0.0	0.0	0.0	0.180266	5.56508	0.0	7.58842	3.781565	10.628851	9.165812999999998	8.943979	11.394081	1.6574689999999999	0.894793	0.853924	0.6645840000000001	2.42618	1.93043	0.338885	0.0	0.173244	0.0	1.27873	0.0	0.0	2.362509
K09016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0143971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.245765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.352088	0.425338	0.0	0.0	0.562784	0.214872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.449777	0.073886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.638215	0.0	0.205287	0.0	0.0	0.889584	0.199913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09022	0.0	6.226671	15.950294	6.185032	11.382467	9.761161	11.178417	9.932419999999999	6.558091999999999	7.90028	19.901174	9.611226	15.32644	3.9668440000000005	7.9208050000000005	15.058318000000002	20.087439000000003	25.64924	23.564124999999997	7.38591	5.768949999999999	13.956348	12.962251	6.93683	7.646139	5.802789999999999	10.606702	11.295336	18.173571000000003
K09023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0475343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.266046	0.0503832	0.0	0.308865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
